name,brand,price,description
['Realme C55 8GB/256GB'],['Brand:                relame'],"['21,999৳']","['Operating System: realme UI 4.0 | Based on Android 13', 'Processor: MediaTek Helio G88', 'CPU: Octa-core, 12nm, up to 2.0GHz', 'GPU: ARM Mali-G52', 'RAM: 8GB LPDDR4X', 'ROM: 256GB | Up to 1TB External Memory', 'SIM Card Slot: 2 Nano Card Slots + 1 Micro SD Slot', 'Rear Camera: 64MP AI Camera', 'Photography function: 64MP Mode | AI Beauty | Filter | HDR | Panoramic view | Portrait | Bokeh Flare Portrait | Night Mode', 'Video Recording: Support 1080P, 720P /30, 60 fps video recording', 'Front Camera: 8MP AI Selfie', 'Display Size: 17.07cm（6.72”) 90Hz FHD+ Display', 'Display Resolution: Screen-to-body ratio: 91.4% | Touch sampling rate: 180Hz | Peak Screen Colors: 16.7M', 'Charging & Battery: 5000mAh | 33W SUPERVOOC Charge | Includes a 11V/3A Charging Adapter', 'Connectivity: Wi-Fi: 2.4/5GHz | Bluetooth 5.2 | GPS', 'Sensors: Side Fingerprint | Light sensor | Proximity sensor | Acceleration sensor | Magnetic Induction Sensor', 'Buttons & Ports: Type-C | 3-Card Slot | 3.5mm headset jack | Power Button | Speaker | Microphone | Volume up/down', 'Box Content: realme C55 | USB Type-C Cable | 11V/3A Power Adapte | Protect Case | SIM Card Needle | Quick Guide']"
['Online Shopping in Bangladesh for Mobile & Gadgets | Ayshamart'],[nan],"['21,999৳']",[nan]
['Realme C55 8GB/256GB'],['Brand:                relame'],"['21,999৳']","['Operating System: realme UI 4.0 | Based on Android 13', 'Processor: MediaTek Helio G88', 'CPU: Octa-core, 12nm, up to 2.0GHz', 'GPU: ARM Mali-G52', 'RAM: 8GB LPDDR4X', 'ROM: 256GB | Up to 1TB External Memory', 'SIM Card Slot: 2 Nano Card Slots + 1 Micro SD Slot', 'Rear Camera: 64MP AI Camera', 'Photography function: 64MP Mode | AI Beauty | Filter | HDR | Panoramic view | Portrait | Bokeh Flare Portrait | Night Mode', 'Video Recording: Support 1080P, 720P /30, 60 fps video recording', 'Front Camera: 8MP AI Selfie', 'Display Size: 17.07cm（6.72”) 90Hz FHD+ Display', 'Display Resolution: Screen-to-body ratio: 91.4% | Touch sampling rate: 180Hz | Peak Screen Colors: 16.7M', 'Charging & Battery: 5000mAh | 33W SUPERVOOC Charge | Includes a 11V/3A Charging Adapter', 'Connectivity: Wi-Fi: 2.4/5GHz | Bluetooth 5.2 | GPS', 'Sensors: Side Fingerprint | Light sensor | Proximity sensor | Acceleration sensor | Magnetic Induction Sensor', 'Buttons & Ports: Type-C | 3-Card Slot | 3.5mm headset jack | Power Button | Speaker | Microphone | Volume up/down', 'Box Content: realme C55 | USB Type-C Cable | 11V/3A Power Adapte | Protect Case | SIM Card Needle | Quick Guide']"
['Realme C55 8GB/256GB'],['Brand:                relame'],"['21,999৳']","['Operating System: realme UI 4.0 | Based on Android 13', 'Processor: MediaTek Helio G88', 'CPU: Octa-core, 12nm, up to 2.0GHz', 'GPU: ARM Mali-G52', 'RAM: 8GB LPDDR4X', 'ROM: 256GB | Up to 1TB External Memory', 'SIM Card Slot: 2 Nano Card Slots + 1 Micro SD Slot', 'Rear Camera: 64MP AI Camera', 'Photography function: 64MP Mode | AI Beauty | Filter | HDR | Panoramic view | Portrait | Bokeh Flare Portrait | Night Mode', 'Video Recording: Support 1080P, 720P /30, 60 fps video recording', 'Front Camera: 8MP AI Selfie', 'Display Size: 17.07cm（6.72”) 90Hz FHD+ Display', 'Display Resolution: Screen-to-body ratio: 91.4% | Touch sampling rate: 180Hz | Peak Screen Colors: 16.7M', 'Charging & Battery: 5000mAh | 33W SUPERVOOC Charge | Includes a 11V/3A Charging Adapter', 'Connectivity: Wi-Fi: 2.4/5GHz | Bluetooth 5.2 | GPS', 'Sensors: Side Fingerprint | Light sensor | Proximity sensor | Acceleration sensor | Magnetic Induction Sensor', 'Buttons & Ports: Type-C | 3-Card Slot | 3.5mm headset jack | Power Button | Speaker | Microphone | Volume up/down', 'Box Content: realme C55 | USB Type-C Cable | 11V/3A Power Adapte | Protect Case | SIM Card Needle | Quick Guide']"
[nan],[nan],[nan],[nan]
['Online Shopping in Bangladesh for Mobile & Gadgets | Ayshamart'],[nan],"['21,999৳']",[nan]
['realme 9 Pro+ 5G 8GB/128GB'],['Brand:                relame'],"['32,999৳']","['Operating System: realme UI 3.0 | Based on Android 12', 'Processor: MediaTek Dimensity 920 5G Processor', 'CPU: Octa-core, 6nm, up to 2.5GHz', 'GPU: Arm Mali-G68 MC4', 'RAM: Up to 13GB (8GB+5GB) Dynamic RAM', 'ROM: 128GB UFS 2.2', 'Network: 2G/3G/4G/5G', 'Sim Slot: 2 Nano Card Slots', 'Rear Camera: 50MP+2MP+8MP', 'Rear Camera Mechanism: Sony IMX766 Sensor, F/1.8 Aperture, OIS (Primary Camera) | f/2.4 aperture, EIS, 88.8° FOV (Macro Lens) | f/2.2, 5P Lens, EIS, 119° FOV (Ultra Wide-angle Lens)', 'Front Camera: 16MP In-display Selfie | Aperture: F2.4 | FOV: 78°', 'Display Size: 6.4″ | 90Hz Super AMOLED Display | Touch sampling rate: 360Hz', 'Display Resolution: 2400×1080 FHD+', 'Battery: 4500mAh | 60W SuperDart Charge | Includes a 10V/6.5A Charging Adaptor', 'Connectivity: Wi-Fi 2.4/5GHz (IEEE802.11 a/b/g/n/ac/ax) | Bluetooth 5.2 | GPS', 'Buttons & Ports: USB Type-C | 3.5 mm Earphone Port | Dual Speakers | Dual Microphones | Volume up / down', 'Sensors: Magnetic induction sensor | Light sensor | Proximity Sensor | Acceleration sensor | in-display fingerprint sensor with heart rate monitor']"
['Online Shopping in Bangladesh for Mobile & Gadgets | Ayshamart'],[nan],"['32,999৳']",[nan]
['realme 9 Pro+ 5G 8GB/128GB'],['Brand:                relame'],"['32,999৳']","['Operating System: realme UI 3.0 | Based on Android 12', 'Processor: MediaTek Dimensity 920 5G Processor', 'CPU: Octa-core, 6nm, up to 2.5GHz', 'GPU: Arm Mali-G68 MC4', 'RAM: Up to 13GB (8GB+5GB) Dynamic RAM', 'ROM: 128GB UFS 2.2', 'Network: 2G/3G/4G/5G', 'Sim Slot: 2 Nano Card Slots', 'Rear Camera: 50MP+2MP+8MP', 'Rear Camera Mechanism: Sony IMX766 Sensor, F/1.8 Aperture, OIS (Primary Camera) | f/2.4 aperture, EIS, 88.8° FOV (Macro Lens) | f/2.2, 5P Lens, EIS, 119° FOV (Ultra Wide-angle Lens)', 'Front Camera: 16MP In-display Selfie | Aperture: F2.4 | FOV: 78°', 'Display Size: 6.4″ | 90Hz Super AMOLED Display | Touch sampling rate: 360Hz', 'Display Resolution: 2400×1080 FHD+', 'Battery: 4500mAh | 60W SuperDart Charge | Includes a 10V/6.5A Charging Adaptor', 'Connectivity: Wi-Fi 2.4/5GHz (IEEE802.11 a/b/g/n/ac/ax) | Bluetooth 5.2 | GPS', 'Buttons & Ports: USB Type-C | 3.5 mm Earphone Port | Dual Speakers | Dual Microphones | Volume up / down', 'Sensors: Magnetic induction sensor | Light sensor | Proximity Sensor | Acceleration sensor | in-display fingerprint sensor with heart rate monitor']"
['realme 9 Pro+ 5G 8GB/128GB'],['Brand:                relame'],"['32,999৳']","['Operating System: realme UI 3.0 | Based on Android 12', 'Processor: MediaTek Dimensity 920 5G Processor', 'CPU: Octa-core, 6nm, up to 2.5GHz', 'GPU: Arm Mali-G68 MC4', 'RAM: Up to 13GB (8GB+5GB) Dynamic RAM', 'ROM: 128GB UFS 2.2', 'Network: 2G/3G/4G/5G', 'Sim Slot: 2 Nano Card Slots', 'Rear Camera: 50MP+2MP+8MP', 'Rear Camera Mechanism: Sony IMX766 Sensor, F/1.8 Aperture, OIS (Primary Camera) | f/2.4 aperture, EIS, 88.8° FOV (Macro Lens) | f/2.2, 5P Lens, EIS, 119° FOV (Ultra Wide-angle Lens)', 'Front Camera: 16MP In-display Selfie | Aperture: F2.4 | FOV: 78°', 'Display Size: 6.4″ | 90Hz Super AMOLED Display | Touch sampling rate: 360Hz', 'Display Resolution: 2400×1080 FHD+', 'Battery: 4500mAh | 60W SuperDart Charge | Includes a 10V/6.5A Charging Adaptor', 'Connectivity: Wi-Fi 2.4/5GHz (IEEE802.11 a/b/g/n/ac/ax) | Bluetooth 5.2 | GPS', 'Buttons & Ports: USB Type-C | 3.5 mm Earphone Port | Dual Speakers | Dual Microphones | Volume up / down', 'Sensors: Magnetic induction sensor | Light sensor | Proximity Sensor | Acceleration sensor | in-display fingerprint sensor with heart rate monitor']"
[nan],[nan],[nan],[nan]
['Online Shopping in Bangladesh for Mobile & Gadgets | Ayshamart'],[nan],"['32,999৳']",[nan]
['Tecno Camon 20 8GB/256GB'],['Brand:                TECNO'],"['18,390৳']",[]
['Online Shopping in Bangladesh for Mobile & Gadgets | Ayshamart'],[nan],"['18,390৳']",[nan]
['Tecno Camon 20 8GB/256GB'],['Brand:                TECNO'],"['18,390৳']",[]
['Tecno Camon 20 8GB/256GB'],['Brand:                TECNO'],"['18,390৳']",[]
['Tecno Camon 20 8GB/256GB'],['Brand:                TECNO'],"['18,390৳']",[]
['Online Shopping in Bangladesh for Mobile & Gadgets | Ayshamart'],[nan],"['18,390৳']",[nan]
['Tecno Camon 20 Pro 8GB/256GB'],['Brand:                TECNO'],"['23,690৳']","['OS: Android 13', 'Processor: G99 Octa-Core', 'RAM: 8GB+8GB Extended RAM', 'ROM: 256GB', 'Network: 2G/3G/4G', 'SIM Card: Dual Nano SIM', 'Display: 6.67” | 120Hz AMOLED Display', 'Resolution: 1080*2400 Pixels', 'Rear Camera: 64MP+2MP Bokeh+AI CAM (With Quad Ring Flash)', 'Front Camera: 32MP', 'Battery: Li-Po 5000mah, Non-Removable | 33W Super Charge', 'Connectivity: Wi-Fi | BT | GPS | FM | OTG | USB Type-C Port', 'Sensor: Gyrocope, G-Sensor, Ambient Light and Distance Sensor, Electronic compass, Fingerprint Sensor']"
['Online Shopping in Bangladesh for Mobile & Gadgets | Ayshamart'],[nan],"['23,690৳']",[nan]
['Tecno Camon 20 Pro 8GB/256GB'],['Brand:                TECNO'],"['23,690৳']","['OS: Android 13', 'Processor: G99 Octa-Core', 'RAM: 8GB+8GB Extended RAM', 'ROM: 256GB', 'Network: 2G/3G/4G', 'SIM Card: Dual Nano SIM', 'Display: 6.67” | 120Hz AMOLED Display', 'Resolution: 1080*2400 Pixels', 'Rear Camera: 64MP+2MP Bokeh+AI CAM (With Quad Ring Flash)', 'Front Camera: 32MP', 'Battery: Li-Po 5000mah, Non-Removable | 33W Super Charge', 'Connectivity: Wi-Fi | BT | GPS | FM | OTG | USB Type-C Port', 'Sensor: Gyrocope, G-Sensor, Ambient Light and Distance Sensor, Electronic compass, Fingerprint Sensor']"
['Tecno Camon 20 Pro 8GB/256GB'],['Brand:                TECNO'],"['23,690৳']","['OS: Android 13', 'Processor: G99 Octa-Core', 'RAM: 8GB+8GB Extended RAM', 'ROM: 256GB', 'Network: 2G/3G/4G', 'SIM Card: Dual Nano SIM', 'Display: 6.67” | 120Hz AMOLED Display', 'Resolution: 1080*2400 Pixels', 'Rear Camera: 64MP+2MP Bokeh+AI CAM (With Quad Ring Flash)', 'Front Camera: 32MP', 'Battery: Li-Po 5000mah, Non-Removable | 33W Super Charge', 'Connectivity: Wi-Fi | BT | GPS | FM | OTG | USB Type-C Port', 'Sensor: Gyrocope, G-Sensor, Ambient Light and Distance Sensor, Electronic compass, Fingerprint Sensor']"
['Tecno Camon 20 8GB/256GB'],['Brand:                TECNO'],"['18,390৳']",[]
['Online Shopping in Bangladesh for Mobile & Gadgets | Ayshamart'],[nan],"['23,690৳']",[nan]
['Nokia C2 2nd Edition- Blue'],['Brand:                Nokia'],"['4,599৳']",[]
['Online Shopping in Bangladesh for Mobile & Gadgets | Ayshamart'],[nan],"['4,599৳']",[nan]
['Nokia C2 2nd Edition- Blue'],['Brand:                Nokia'],"['4,599৳']",[]
['Nokia C2 2nd Edition- Blue'],['Brand:                Nokia'],"['4,599৳']",[]
['Nokia 1.4 3GB/64GB'],['Brand:                Nokia'],"['7,999৳']",[]
['Online Shopping in Bangladesh for Mobile & Gadgets | Ayshamart'],[nan],"['4,599৳']",[nan]
['realme C30s 3GB/64GB'],['Brand:                relame'],"['9,999৳']","['Operating System: realme UI Go Edition | Based on Android 12', 'Processor: Powerful Octa Core Processor', 'CPU: ARM Cortex-A55, up to 1.6GHz', 'GPU: GE8322', 'RAM: 3GB', 'ROM: 64GB | Up to 1TB External Memory', 'Network: 2G/3G/4G', 'SIM Card Slot: 2 Nano Card Slots + 1 Micro SD', 'Rear Camera: 8MP AI Camera', 'Photography function: Beauty, Filter, HDR, Panoramic View, Portrait, Timelapse, Expert, Super Night', 'Video Recording: Support 1080P, 720P, 480P /30fps video recording', 'Front Camera: 5MP AI Selfie', 'Display Size: 16.5cm (6.5”) Fullscreen', 'Display Resolution: Screen-to-body ratio: 88.7% | Touch sampling rate: 120Hz | Peak Screen Colors: 16.7M', 'Charging & Battery: 5000mAh | 10W Quick Charge Adapter Included', 'Connectivity: Wi-Fi: 2.4GHz | Bluetooth 4.0 | GPS', 'Sensors: Side Fingerprint | Light sensor | Proximity sensor | Acceleration sensor', 'Buttons & Ports: Micro USB | 3-Card Slot | 3.5mm headset jack | Power Button | Speaker | Microphone | Volume up/down']"
['Online Shopping in Bangladesh for Mobile & Gadgets | Ayshamart'],[nan],"['9,999৳']",[nan]
['realme C30s 3GB/64GB'],['Brand:                relame'],"['9,999৳']","['Operating System: realme UI Go Edition | Based on Android 12', 'Processor: Powerful Octa Core Processor', 'CPU: ARM Cortex-A55, up to 1.6GHz', 'GPU: GE8322', 'RAM: 3GB', 'ROM: 64GB | Up to 1TB External Memory', 'Network: 2G/3G/4G', 'SIM Card Slot: 2 Nano Card Slots + 1 Micro SD', 'Rear Camera: 8MP AI Camera', 'Photography function: Beauty, Filter, HDR, Panoramic View, Portrait, Timelapse, Expert, Super Night', 'Video Recording: Support 1080P, 720P, 480P /30fps video recording', 'Front Camera: 5MP AI Selfie', 'Display Size: 16.5cm (6.5”) Fullscreen', 'Display Resolution: Screen-to-body ratio: 88.7% | Touch sampling rate: 120Hz | Peak Screen Colors: 16.7M', 'Charging & Battery: 5000mAh | 10W Quick Charge Adapter Included', 'Connectivity: Wi-Fi: 2.4GHz | Bluetooth 4.0 | GPS', 'Sensors: Side Fingerprint | Light sensor | Proximity sensor | Acceleration sensor', 'Buttons & Ports: Micro USB | 3-Card Slot | 3.5mm headset jack | Power Button | Speaker | Microphone | Volume up/down']"
['realme C30s 3GB/64GB'],['Brand:                relame'],"['9,999৳']","['Operating System: realme UI Go Edition | Based on Android 12', 'Processor: Powerful Octa Core Processor', 'CPU: ARM Cortex-A55, up to 1.6GHz', 'GPU: GE8322', 'RAM: 3GB', 'ROM: 64GB | Up to 1TB External Memory', 'Network: 2G/3G/4G', 'SIM Card Slot: 2 Nano Card Slots + 1 Micro SD', 'Rear Camera: 8MP AI Camera', 'Photography function: Beauty, Filter, HDR, Panoramic View, Portrait, Timelapse, Expert, Super Night', 'Video Recording: Support 1080P, 720P, 480P /30fps video recording', 'Front Camera: 5MP AI Selfie', 'Display Size: 16.5cm (6.5”) Fullscreen', 'Display Resolution: Screen-to-body ratio: 88.7% | Touch sampling rate: 120Hz | Peak Screen Colors: 16.7M', 'Charging & Battery: 5000mAh | 10W Quick Charge Adapter Included', 'Connectivity: Wi-Fi: 2.4GHz | Bluetooth 4.0 | GPS', 'Sensors: Side Fingerprint | Light sensor | Proximity sensor | Acceleration sensor', 'Buttons & Ports: Micro USB | 3-Card Slot | 3.5mm headset jack | Power Button | Speaker | Microphone | Volume up/down']"
[nan],[nan],[nan],[nan]
['Online Shopping in Bangladesh for Mobile & Gadgets | Ayshamart'],[nan],"['9,999৳']",[nan]
['vivo Y02t 4GB/64GB'],['Brand:                vivo'],"['10,999৳']","['Operating System: Funtouch OS 13 (Android 13 Edition)', 'Processor: MediaTek Helio P35', 'RAM: 4GB + 4GB Extended Ram', 'ROM: 64GB', 'Network: 2G/3G/4G', 'Card Slot: 2 nano SIMs + 1 micro SD', 'Screen: 6.51 inch, Capacitive multi-touch', 'Resolution: 1600×720 (HD+)', 'Display Type: LCD (IPS)', 'Camera Rear: 8MP', 'Camera Front: 5MP', 'Flash: Rear Flash', 'Aperture: Front f/2.2 (5MP), Rear f/2.0 (8MP)', 'Scene Mode: Face Beauty, Photo, Video, Time-Lapse', 'Battery: 5000mAh (TYP) | 5V/1A Reverse Charging', 'Connectivity: Wi-Fi 2.4G/5G| Bluetooth 5.0 | GPS | USB 2.0 | GPS | OTG | FM', 'Sensors: Accelerometer | Ambient light sensor | Proximity Sensor']"
['Online Shopping in Bangladesh for Mobile & Gadgets | Ayshamart'],[nan],"['10,999৳']",[nan]
['vivo Y02t 4GB/64GB'],['Brand:                vivo'],"['10,999৳']","['Operating System: Funtouch OS 13 (Android 13 Edition)', 'Processor: MediaTek Helio P35', 'RAM: 4GB + 4GB Extended Ram', 'ROM: 64GB', 'Network: 2G/3G/4G', 'Card Slot: 2 nano SIMs + 1 micro SD', 'Screen: 6.51 inch, Capacitive multi-touch', 'Resolution: 1600×720 (HD+)', 'Display Type: LCD (IPS)', 'Camera Rear: 8MP', 'Camera Front: 5MP', 'Flash: Rear Flash', 'Aperture: Front f/2.2 (5MP), Rear f/2.0 (8MP)', 'Scene Mode: Face Beauty, Photo, Video, Time-Lapse', 'Battery: 5000mAh (TYP) | 5V/1A Reverse Charging', 'Connectivity: Wi-Fi 2.4G/5G| Bluetooth 5.0 | GPS | USB 2.0 | GPS | OTG | FM', 'Sensors: Accelerometer | Ambient light sensor | Proximity Sensor']"
['vivo Y02t 4GB/64GB'],['Brand:                vivo'],"['10,999৳']","['Operating System: Funtouch OS 13 (Android 13 Edition)', 'Processor: MediaTek Helio P35', 'RAM: 4GB + 4GB Extended Ram', 'ROM: 64GB', 'Network: 2G/3G/4G', 'Card Slot: 2 nano SIMs + 1 micro SD', 'Screen: 6.51 inch, Capacitive multi-touch', 'Resolution: 1600×720 (HD+)', 'Display Type: LCD (IPS)', 'Camera Rear: 8MP', 'Camera Front: 5MP', 'Flash: Rear Flash', 'Aperture: Front f/2.2 (5MP), Rear f/2.0 (8MP)', 'Scene Mode: Face Beauty, Photo, Video, Time-Lapse', 'Battery: 5000mAh (TYP) | 5V/1A Reverse Charging', 'Connectivity: Wi-Fi 2.4G/5G| Bluetooth 5.0 | GPS | USB 2.0 | GPS | OTG | FM', 'Sensors: Accelerometer | Ambient light sensor | Proximity Sensor']"
['vivo V27e 8GB/256GB'],['Brand:                vivo'],"['32,499৳']","['Operating System: Funtouch OS 13 (Global)', 'Processor: MediaTek Helio G99', 'RAM: 8GB', 'ROM: 256GB', 'SIM: 2G/3G/4G', 'SIM: 1 nano SIM + 1 nano SIM / 1 micro SD | (Dual SIM Standby)', 'Screen: 6.62 inch | Display Type: AMOLED | Refresh Rate: 120Hz (Only specific apps support 120Hz)', 'Resolution: 2400×1080 (FHD+) | Capacitive multi-touch', 'Rear Camera: 64MP OIS + 2MP Bokeh + 2MP Macro', 'Camera Front: 32MP AF', 'Aperture: Front f/2.0 (32MP), Rear f/1.79 (64MP) + f/2.4 (2MP) + f/2.4 (2MP)', 'Flash: Triple rear flash with single color temperature', 'Scene Modes: Night, Portrait, Photo, Video, 64MP, Panorama, Live Photo, Slow Motion, Time-Lapse, Pro, Documents, Double Exposure, Dual-View', 'Battery: 4500mAh | 66W (11V/6A) Fast Charging', 'Connectivity: Wi-Fi Support 2.4G/5G| Bluetooth 5.3 | USB Type-C, USB 2.0 | GPS | OTG | NFC', 'Sensors: Accelerometer | Ambient light sensor | Proximity Sensor | E-compass | Fingerprint: In-Display Fingerprint Scanning | Gyroscope sensor', 'Box Content: Device | Type-C to USB Cable | USB Power Adapter | Eject Tool | Phone Case | Protective Film (applied)']"
['Online Shopping in Bangladesh for Mobile & Gadgets | Ayshamart'],[nan],"['10,999৳']",[nan]
['vivo Y36 8GB/128GB'],['Brand:                vivo'],"['23,299৳']","['Operating System: Funtouch OS 13 (based on Android 13)', 'Processor: Snapdragon 680', 'RAM: 8GB', 'ROM: 128GB', 'Network: 2G/3G/4G', 'Card Slot: 2 nano SIMs + 1 micro SD', 'Screen: 6.64 inch, Capacitive multi-touch', 'Resolution: 2388 × 1080 (FHD+)', 'Display Type: LCD', 'Camera Rear: 50MP + 2MP Bokeh', 'Camera Front: 16MP', 'Aperture: Front f/2.45 (16 MP) / Rear f/1.8 (50 MP) + f/2.4 (2 MP)', 'Flash: Rear flash', 'Scene Modes: Photo, Night, Portrait, Video, High Resolution, Pano, Live Photo, Slow-Mo, Time-Lapse, Pro, Documents, Double Exposure', 'Battery: 5000mAh (TYP) | 44W Charging Power', 'Connectivity: Wi-Fi Support 2.4 GHz/5 GHz| Bluetooth 5.1 | USB Type-C | GPS | OTG | FM', 'Sensors: Accelerometer | Ambient light sensor | Proximity Sensor | E-compass | Fingerprint | Gyroscope sensor', 'Box Content: Y36 | USB Cable | USB Power Adapter | Sim Eject Tool | Protective Film | Phone Case']"
['Online Shopping in Bangladesh for Mobile & Gadgets | Ayshamart'],[nan],"['23,299৳']",[nan]
['vivo Y36 8GB/128GB'],['Brand:                vivo'],"['23,299৳']","['Operating System: Funtouch OS 13 (based on Android 13)', 'Processor: Snapdragon 680', 'RAM: 8GB', 'ROM: 128GB', 'Network: 2G/3G/4G', 'Card Slot: 2 nano SIMs + 1 micro SD', 'Screen: 6.64 inch, Capacitive multi-touch', 'Resolution: 2388 × 1080 (FHD+)', 'Display Type: LCD', 'Camera Rear: 50MP + 2MP Bokeh', 'Camera Front: 16MP', 'Aperture: Front f/2.45 (16 MP) / Rear f/1.8 (50 MP) + f/2.4 (2 MP)', 'Flash: Rear flash', 'Scene Modes: Photo, Night, Portrait, Video, High Resolution, Pano, Live Photo, Slow-Mo, Time-Lapse, Pro, Documents, Double Exposure', 'Battery: 5000mAh (TYP) | 44W Charging Power', 'Connectivity: Wi-Fi Support 2.4 GHz/5 GHz| Bluetooth 5.1 | USB Type-C | GPS | OTG | FM', 'Sensors: Accelerometer | Ambient light sensor | Proximity Sensor | E-compass | Fingerprint | Gyroscope sensor', 'Box Content: Y36 | USB Cable | USB Power Adapter | Sim Eject Tool | Protective Film | Phone Case']"
['vivo Y36 8GB/128GB'],['Brand:                vivo'],"['23,299৳']","['Operating System: Funtouch OS 13 (based on Android 13)', 'Processor: Snapdragon 680', 'RAM: 8GB', 'ROM: 128GB', 'Network: 2G/3G/4G', 'Card Slot: 2 nano SIMs + 1 micro SD', 'Screen: 6.64 inch, Capacitive multi-touch', 'Resolution: 2388 × 1080 (FHD+)', 'Display Type: LCD', 'Camera Rear: 50MP + 2MP Bokeh', 'Camera Front: 16MP', 'Aperture: Front f/2.45 (16 MP) / Rear f/1.8 (50 MP) + f/2.4 (2 MP)', 'Flash: Rear flash', 'Scene Modes: Photo, Night, Portrait, Video, High Resolution, Pano, Live Photo, Slow-Mo, Time-Lapse, Pro, Documents, Double Exposure', 'Battery: 5000mAh (TYP) | 44W Charging Power', 'Connectivity: Wi-Fi Support 2.4 GHz/5 GHz| Bluetooth 5.1 | USB Type-C | GPS | OTG | FM', 'Sensors: Accelerometer | Ambient light sensor | Proximity Sensor | E-compass | Fingerprint | Gyroscope sensor', 'Box Content: Y36 | USB Cable | USB Power Adapter | Sim Eject Tool | Protective Film | Phone Case']"
